Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
M0012			 			 	 																																																							
M0012	1	1	donc	$L1	B	donc	donc	Adv						0	root	0	root									O	B	O	U	O	O	O	O	O	O	O	O	O	O	B	mm	B	included	mh	B	weak	mh	B	weak	mh	U	mm	0	0			0.707022	0.992944	285.922	163.19699999999992	93.00864067996083	93.36664999693403
M0012	1	2	 			 	 																																																							
M0012	1	3	euh	$L1	B	euh	euh	I						0	root	0	root									O	I	B	O	O	O	O	O	O	O	O	O	U	O	I	mm	I	included	mh	I	weak	mh	I	weak	mh	U	hm	0	0	H		0.992944	1.112944	119.99999999999989	207.38100000000003	93.02801183926418	93.60726307274213
M0012	1	4	 			 	 																																																							
M0012	1	5	j	$L1	B	j'	je	Cl			1	sg		7	sub	7	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mh	I	weak	mh	I	weak	mh	B	mm	0	0	H		1.112944	1.212944	119.99999999999989	207.38100000000003	93.02801183926418	93.60726307274213
M0012	1	6	'	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mh	I	weak	mh	I	weak	mh	L	mm	0	0	H		1.112944	1.212944	119.99999999999989	207.38100000000003	93.02801183926418	93.60726307274213
M0012	1	7	irais	$L1	B	irais	aller	V	indicative	conditional	1	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mh	L	weak	mh	L	weak	mh	U	mm	0	W			1.212944	1.449165	129.82700000000014	218.44525	94.10786038366167	93.97158216055072
M0012	1	8	 			 	 																																																							
M0012	1	9	à	$L1	B	à	à	Pre						7	ad	7	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mh	B	strong	mh	B	strong	mh	U	mm	0	0			1.449165	1.532944	83.77900000000005	286.83025	94.47037733009287	93.90514664083636
M0012	1	10	 			 	 																																																							
M0012	1	11	pied	$L1	B	pied	pied	N				sg	masc	9	dep	9	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	L	included	mh	L	strong	mh	L	strong	mh	U	mh	S	S			1.532944	1.996552	463.608	182.77450000000007	94.68265131824197	93.39028261235947
M0012	1	12	 			 	 																																																							
M0012	1	13	euh	$L1	B	euh	euh	I						0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	U	O	I	mm	B	included	mm	B	weak	mmm2	B	weak	mmm2	U	hm	0	0	H		1.996552	2.344044	347.4919999999997	224.34675000000004	93.12478670683797	93.28506177985975
M0012	1	14	 			 	 																																																							
M0012	1	15	en	$L1	B	en	en	Pre						7	ad	7	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mm	I	weak	mmm2	I	weak	mmm2	U	mm	0	0			2.344044	2.514044	170.00000000000037	322.7749999999999	91.8581060288454	93.26520302223419
M0012	1	16	 			 	 																																																							
M0012	1	17	longeant	$L1	B	longeant	longer	V	present_participle					15	dep	15	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mm	I	weak	mmm2	I	weak	mmm2	U	mm	0	0			2.514044	2.994044	300.0000000000003	211.12699999999995	93.12426162159805	92.14554812717007
M0012	1	18	 			 	 																																																							
