Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
M0018			 			 	 																																																							
M0018	1	1	et	$L1	B	et	et	J						0	root	0	root									O	B	O	O	O	O	O	O	O	O	O	O	O	B	B	mH	B	included	mh	B	weak	mm	B	weak	mm	U	mm	0	0			0.695	0.735	40.000000000000036	100.00000000000003	80.16538193252467	80.51986177771107
M0018	1	2	 			 	 																																																							
M0018	1	3	ça	$L1	B	ça	ça	Pro			3	sg	masc	5	sub	5	sub									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	mh	L	weak	mm	L	weak	mm	U	mm	W	W			0.735	0.875	140.0	86.66666666666667	80.44438154854681	81.47745504341735
M0018	1	4	 			 	 																																																							
M0018	1	5	enchaîne	$L1	B	enchaîne	enchaîner	V	indicative	present	3	sg		1	dep	1	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	L	included	mh	U	strong	mh	U	strong	mh	U	hh	0	S			0.875	1.095	159.99999999999991	115.00000000000001	83.67164119085203	81.27394529277255
M0018	1	6	 			 	 																																																							
M0018	1	7	sur	$L1	B	sur	sur	Pre						5	obl	5	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	B	lone	lH	B	strong	lH	B	weak	hhl2	U	hh	0	0			1.095	1.215	120.00000000000011	132.49999999999994	84.22647014142431	81.80081497832032
M0018	1	8	 			 	 																																																							
M0018	1	9	une	$L1	B	une	un	D				sg	fem	13	dep	13	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	lone	lH	I	strong	lH	L	weak	hhl2	U	ll	0	0			1.215	1.355	139.99999999999991	155.00000000000003	79.82958747424371	83.57666923925062
M0018	1	10	 			 	 																																																							
M0018	1	11	seconde	$L1	B	seconde	second	Adj				sg	fem	13	dep	13	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	lone	lH	I	strong	lH	B	strong	hHm1	U	hm	W	0			1.355	1.695	170.00000000000014	306.66666666666663	83.3018763834159	82.27840817139008
M0018	1	12	 			 	 																																																							
M0018	1	13	scène	$L1	B	scène	scène	N				sg	fem	7	dep	7	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	L	mH	L	lone	lH	L	strong	lH	L	strong	hHm1	U	lH	S	S		0.645334	1.695	2.305	610.0000000000001	170.00000000000003	83.89894779861632	83.20428281236306
M0018	1	14	 			 	 																																																							
M0018	1	15	où	$L1	B	où	où	Qu						19	ad	19	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	B	mm	B	included	mm	B	weak	mm	B	weak	mm	U	Hm	_	0			2.950334	3.080334	130.00000000000034	304.99999999999994	81.21821189732312	80.99946143972852
M0018	1	16	 			 	 																																																							
M0018	1	17	on	$L1	B	on	on	Cl			3	sg	masc	19	sub	19	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mm	I	weak	mm	I	weak	mm	U	ml	0	0			3.080334	3.230334	149.99999999999991	233.3333333333334	80.63419738915854	80.65606018331383
M0018	1	18	 			 	 																																																							
M0018	1	19	voit	$L1	B	voit	voir	V	indicative	present	3	sg		13	dep	13	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mm	L	weak	mm	L	weak	mm	U	lmm2	W	W			3.230334	3.690334	459.99999999999994	167.49999999999997	81.3647254902985	79.8895187757955
M0018	1	20	 			 	 																																																							
M0018	1	21	une	$L1	B	une	un	D				sg	fem	23	dep	23	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	L	included	mm	U	strong	lm	U	strong	lm	U	ml	0	0			3.690334	3.800334	109.99999999999987	324.99999999999994	79.38524316231987	79.83237324810385
M0018	1	22	 			 	 																																																							
M0018	1	23	femme	$L1	B	femme	femme	N				sg	fem	19	obj	19	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	B	tail	ml	B	tail	ml	B	tail	ml	B	ml	S	S			3.800334	4.280334	279.99999999999983	326.6666666666667	78.32042265438044	79.92003870373208
