Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
M0023	nan		 			 	 																																																							
M0023	1	1	alors	$L1	B	alors	alors	I						0.0	root	0.0	root									O	B	O	O	O	O	O	O	O	O	O	O	O	U	B	mm	B	included	mhl2	B	weak	mm	B	weak	mm	B	mm	0	W			0.125	0.495	220.0	153.83933333333331	85.74423100079667	84.77094675553221
M0023	1	2	 			 	 																																																							
M0023	1	3	euh	$L1	B	euh	euh	I						0.0	root	0.0	root									O	I	B	O	O	O	O	O	O	O	O	O	U	O	I	mm	I	included	mhl2	I	weak	mm	I	weak	mm	L	mm	0	0	H		0.495	0.711824	286.824	133.5695	84.76087986686287	84.58692495345599
M0023	1	4	 			 	 																																																							
M0023	1	5	il	$L1	B	il	il	Cl			3	sg	masc	9.0	sub	9.0	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mhl2	I	weak	mm	I	weak	mm	U	mm	0	0			0.711824	0.806518	94.69399999999996	179.991	83.49367921049546	84.10982660706381
M0023	1	6	 			 	 																																																							
M0023	1	7	y	$L1	B	y	y	Cl						9.0	dep	9.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mhl2	I	weak	mm	I	weak	mm	B	mm	0	0			0.806518	0.848026	94.69399999999996	179.991	83.49367921049546	84.10982660706381
M0023	1	8	 			 	 																																																							
M0023	1	9	a	$L1	B	a	avoir	V	indicative	present	3	sg		0.0	root	0.0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mhl2	I	weak	mm	I	weak	mm	L	mm	0	0			0.848026	0.946102	139.58400000000003	320.8525	83.05150841329352	83.46323306472226
M0023	1	10	 			 	 																																																							
M0023	1	11	une	$L1	B	une	un	D				sg	fem	17.0	dep	17.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	included	mhl2	I	weak	mm	I	weak	mm	B	mm	0	0			0.946102	1.119131	73.55599999999995	319.905	82.8826871473022	83.23081783924064
M0023	1	12	 			 	 																																																							
M0023	1	13	euh	$L1	B	euh	euh	I						0.0	root	0.0	root									O	I	I	O	O	O	O	O	O	O	O	O	U	O	I	mm	I	included	mhl2	I	weak	mm	I	weak	mm	L	mm	0	0	H		1.119131	1.847994	828.336	200.83625000000004	82.71568603422853	83.59578289615187
M0023	1	14	 			 	 																																																							
M0023	1	15	jeune	$L1	B	jeune	jeune	Adj				sg	fem	17.0	dep	17.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	L	included	mhl2	L	weak	mm	L	weak	mm	U	mm	W	W			1.847994	2.065	217.00600000000003	502.9729999999999	83.6623976989451	83.38983048791569
M0023	1	16	 			 	 																																																							
M0023	1	17	fille	$L1	B	fille	fille	N				sg	fem	9.0	obj	9.0	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	B	lone	mmh2	B	strong	mmh2	B	strong	mmh2	B	mhl2	S	S			2.065	2.51091	373.19900000000007	517.9530000000001	84.78653832506667	83.18416472607966
M0023	1	18	 			 	 																																																							
M0023	1	19	euh	$L1	B	euh	euh	I						0.0	root	0.0	root									O	I	I	O	O	O	O	O	O	O	O	O	U	O	I	mm	I	lone	mmh2	I	strong	mmh2	I	strong	mmh2	L	mhl2	0	0	H		2.51091	3.006635	736.8009999999998	249.7472500000001	83.17441044506535	84.41732036121574
M0023	1	20	 			 	 																																																							
M0023	1	21	qui	$L1	B	qui	qui	Qu						23.0	sub	23.0	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mm	I	lone	mmh2	I	strong	mmh2	I	strong	mmh2	U	hh	0	0	H		3.175	3.464669	289.6690000000004	322.91999999999985		
