Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
M0002			 			 	 																																																							
M0002	1	1	donc	$L1	B	donc	donc	Adv						0	root	0	root									O	B	O	U	O	O	O	O	O	O	O	O	O	O	B	mH	B	motherless-dis-weak	lm	B	dis-weak	lm	B	dis-weak	lm	B	mm	0	0			0	0.328157	165.0	400.8375	83.8662411906771	87.68988035799126
M0002	1	2	 			 	 																																																							
M0002	1	3	euh	$L1	B	euh	euh	I						0	root	0	root									O	I	B	O	O	O	O	O	O	O	O	O	U	O	I	mH	L	motherless-dis-weak	lm	L	dis-weak	lm	L	dis-weak	lm	L	mm	W	W	H		0.328157	0.7066	541.6	186.35	86.90141586015302	86.91348420581882
M0002	1	4	 			 	 																																																							
M0002	1	5	il	$L1	B	il	il	Cl			3	sg	masc	9	sub	9	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	B	motherless-dis-weak	mm	B	dis-weak	mm	B	dis-weak	mm	B	mm	0	W	H		0.7066	0.871648	541.6	186.35	86.90141586015302	86.91348420581882
M0002	1	6	 			 	 																																																							
M0002	1	7	y	$L1	B	y	y	Cl						9	dep	9	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	motherless-dis-weak	mm	I	dis-weak	mm	I	dis-weak	mm	I	mm	0	0			0.871648	0.966675	260.07499999999993	298.76875	88.4783448558295	86.82409855156484
M0002	1	8	 			 	 																																																							
M0002	1	9	a	$L1	B	a	avoir	V	indicative	present	3	sg		1	dep	1	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	motherless-dis-weak	mm	I	dis-weak	mm	I	dis-weak	mm	L	mm	0	0			0.871648	0.966675	260.07499999999993	298.76875	88.4783448558295	86.82409855156484
M0002	1	10	 			 	 																																																							
M0002	1	11	une	$L1	B	une	un	D				sg	fem	15	dep	15	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	L	motherless-dis-weak	mm	L	dis-weak	mm	L	dis-weak	mm	U	mmL2	0	W	H		0.966675	1.45515	354.50000000000006	241.13875	88.13287058447938	88.52121715178279
M0002	1	12	 			 	 																																																							
M0002	1	13	jeune	$L1	B	jeune	jeune	Adj				sg	fem	15	dep	15	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	U	lone	lm	U	strong	lm	U	strong	lm	U	ll	0	0			1.45515	1.655	199.85000000000008	268.13149999999996	87.97042140042339	88.71615032509075
M0002	1	14	 			 	 																																																							
M0002	1	15	fille	$L1	B	fille	fille	N				sg	fem	9	obj	9	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	B	included	mHl2	B	weak	ml	B	weak	ml	B	mm	S	S			1.655	2.104012	370.655	213.95025000000007	89.24023577992844	88.40154958281366
M0002	1	16	 			 	 																																																							
M0002	1	17	euh	$L1	B	euh	euh	I						0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	U	O	I	mH	I	included	mHl2	I	weak	ml	I	weak	ml	L	mm	0	0	H		2.104012	2.239051	135.039	158.84800000000004	88.90394914883893	88.56786544352148
M0002	1	18	 			 	 																																																							
M0002	1	19	habillée	$L1	B	habillée	habiller	V	past_participle			sg	fem	15	dep	15	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	mHl2	L	weak	ml	L	weak	ml	U	_	0	0			2.239051	2.575068	92.52700000000003	120.8555	88.93890789077034	88.63485560069898
M0002	1	20	 			 	 																																																							
M0002	1	21	tout	$L1	B	tout	tout	Adv				sg	masc	23	dep	23	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	mHl2	B	strong	mHl2	B	strong	mHl2	B	ml	W	W			2.575068	2.745117	105.86399999999996	260.5075	89.05749312625693	89.1953597282022
M0002	1	22	 			 	 																																																							
M0002	1	23	en	$L1	B	en	en	Pre						19	ad	19	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	mHl2	I	strong	mHl2	I	strong	mHl2	L	ml	0	0			2.745117	2.815	134.06800000000007	286.1303333333334	88.73369911463294	89.5880935812911
M0002	1	24	 			 	 																																																							
M0002	1	25	noir	$L1	B	noir	noir	N	infinitive			sg	masc	23	dep	23	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	L	mH	L	included	mHl2	L	strong	mHl2	L	strong	mHl2	U	lH	S	S		0.501705	2.815	3.475	660.0000000000001	119.96600000000002	90.76787972684606	88.89559612044494
M0002	1	26	 			 	 																																																							
M0002	1	27	qui	$L1	B	qui	qui	Qu						43	sub	43	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	B	Hm	U	lone	Hh	U	strong	Hh	U	strong	Hh	U	Hh	_	S			3.976705	4.463308	486.60299999999967	615.0000000000002	94.78403491414119	90.87612799266196
M0002	1	28	 			 	 																																																							
M0002	1	29	euh	$L1	B	euh	euh	I						0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	U	O	I	Hm	U	lone-dis-strong	hm	U	dis-strong	hm	U	dis-strong	hm	U	hm	S	S	H		4.463308	5.122377	659.0690000000005	412.5113333333331	91.80817700509017	91.45095007085756
M0002	1	30	 			 	 																																																							
M0002	1	31	en	$L1	B	en	en	Pre						45	ad	45	ad									O	I	O	O	O	O	B	O	O	O	O	O	O	O	I	Hm	U	motherless-dis-weak	mm	U	dis-weak	mm	U	dis-weak	mm	U	mm	W	W	H		5.122377	5.693308	570.9309999999998	361.418	89.94407898023375	91.52173113672089
M0002	1	32	 			 	 																																																							
M0002	1	33	se	$L1	B	se	se	Cl			3	sg/pl	masc/fem	35	obj	35	obj									O	I	O	O	O	O	I	O	O	O	O	O	O	O	I	Hm	B	included	mm	B	weak	mm	B	weak	mm	U	mm	0	0			5.693308	5.873308	179.99999999999972	357.50000000000017	89.62473631819775	90.43188194386823
M0002	1	34	 			 	 																																																							
M0002	1	35	baladant	$L1	B	baladant	balader	V	present_participle					31	dep	31	dep									O	I	O	O	O	O	I	O	O	O	O	O	O	O	I	Hm	I	included	mm	L	weak	mm	L	weak	mm	U	mm	0	W			5.873308	6.263308	190.0000000000004	116.1144999999999	89.98478979290894	89.58693562873572
M0002	1	36	 			 	 																																																							
M0002	1	37	dans	$L1	B	dans	dans	Pre						35	ad	35	ad									O	I	O	O	O	O	I	O	O	O	O	O	O	O	I	Hm	I	included	mm	B	strong	mml2	B	strong	mml2	U	mm	0	0			6.263308	6.363308	99.99999999999964	226.955	89.41396800969139	89.6286767967726
M0002	1	38	 			 	 																																																							
M0002	1	39	la	$L1	B	la	le	D				sg	fem	41	dep	41	dep									O	I	O	O	O	O	I	O	O	O	O	O	O	O	I	Hm	I	included	mm	I	strong	mml2	I	strong	mml2	U	ml	0	0			6.363308	6.527766	164.45799999999977	254.45399999999995	88.95850271510244	89.62162566699492
M0002	1	40	 			 	 																																																							
M0002	1	41	rue	$L1	B	rue	rue	N				sg	fem	37	dep	37	dep									O	I	O	O	O	O	L	O	O	O	O	O	O	O	I	Hm	L	included	mm	L	strong	mml2	L	strong	mml2	U	lm	S	S		0.143266000000001	6.527766	7.001128	473.36199999999985	132.2289999999997	89.46611919838443	89.1862353623969
