Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
M2001			 			 	 																																																							
M2001	1	1	mesdames	$L1	B	mesdames	madame	N				pl	fem	0	root	0	root									U	B	O	B	O	O	O	O	O	O	O	O	O	O	B	lLm2	U	lone	lm	U	strong	lm	U	strong	lm	U	mm	0	S			0.275199	0.555199	140.0	119.99999999999999	84.94433127397383	84.2972334688285
M2001	1	2	 			 	 																																																							
M2001	1	3	et	$L1	B	et	et	J						1	junc			1	junc							B	I	O	O	O	O	O	O	O	O	O	O	O	O	I	lLm2	B	lone	mL	B	strong	mL	U	weak	mm	U	mml1	0	0			0.555199	0.695199	140.0	184.74274999999994	85.12199546566418	83.49204973318739
M2001	1	4	 			 	 																																																							
M2001	1	5	messieurs	$L1	B	messieurs	monsieur	N				pl	masc	3	junc			3	junc	1	para_coord	0	root_inherited			L	I	O	L	O	O	O	O	O	O	O	O	O	O	L	lLm2	L	lone	mL	L	strong	mL	U	strong	mL	U	mL	W	S		1.536289	0.695199	1.15417	378.97099999999995	109.99999999999999	81.25416271795444	84.84678658741586
M2001	1	6	 			 	 																																																							
M2001	1	7	je	$L1	B	je	je	Cl			1	sg		9	sub	9	sub									O	I	B	O	O	O	O	O	O	O	O	O	O	O	B	Llh2	B	lone	LH	B	strong	LH	B	strong	LH	U	Lm	_	0			2.690459	2.910459	219.99999999999974	195.00000000000006	87.01165906972123	88.42824000941333
M2001	1	8	 			 	 																																																							
M2001	1	9	suis	$L1	B	suis	être	V	indicative	present	1	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	Llh2	I	lone	LH	I	strong	LH	I	strong	LH	U	mhm1	0	0			2.910459	3.190459	220.95900000000012	176.34699999999995	88.01115129283811	88.87070437408617
