Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
M0014	nan		 			 	 																																																							
M0014	1.0	1.0	alors	$L1	B	alors	alors	Adv						0.0	root	0.0	root									O	B	O	O	O	O	O	O	O	O	O	O	O	U	B	hL	B	lone	hhl2	B	strong	hhl2	B	strong	hhl2	B	ll	0	0			1.46785	1.67785	120.00000000000011	109.99999999999994	93.41061020291777	92.08835376334852
M0014	1.0	2.0	 			 	 																																																							
M0014	1.0	3.0	en	$L1	B	en	en	Pre						0.0	root	0.0	root									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	lone	hhl2	I	strong	hhl2	I	strong	hhl2	L	ll	0	0			1.67785	1.74785	99.99999999999989	117.50000000000004	89.02817063599295	93.82387878331129
M0014	1.0	4.0	 			 	 																																																							
M0014	1.0	5.0	partant	$L1	B	partant	partir	V	present_participle					3.0	dep	3.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	L	lone	hhl2	L	strong	hhl2	L	strong	hhl2	U	hh	0	S			1.74785	2.03785	120.00000000000011	99.99999999999996	94.64801427627468	92.88502886353604
M0014	1.0	6.0	 			 	 																																																							
M0014	1.0	7.0	de	$L1	B	de	de	Pre						5.0	obl	5.0	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	B	lone	hm	B	strong	hm	B	strong	hm	U	hm	0	0			2.03785	2.09785	60.00000000000006	152.50000000000003	95.92391394720298	93.71470147002891
M0014	1.0	8.0	 			 	 																																																							
M0014	1.0	9.0	la	$L1	B	la	le	D				sg	fem	11.0	dep	11.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	lone	hm	I	strong	hm	I	strong	hm	U	mm	0	0			2.09785	2.16785	69.99999999999984	150.00000000000003	94.87116340171258	94.2149649177153
M0014	1.0	10.0	 			 	 																																																							
M0014	1.0	11.0	place	$L1	B	place	place	N				sg	fem	7.0	dep	7.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	L	lone	hm	L	strong	hm	L	strong	hm	U	mm	S	S			2.16785	2.41785	250.0	107.49999999999991	93.62276073289276	94.15485996905318
M0014	1.0	12.0	 			 	 																																																							
M0014	1.0	13.0	Paul	$L1	B	Paul	Paul	N				sg	masc	11.0	dep	11.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	B	lone	mhm1	B	strong	mhm1	U	weak	mm	U	mm	W	W			2.41785	2.58785	169.99999999999994	168.60149999999996	92.6651707144908	94.39335488794144
M0014	1.0	14.0	 			 	 																																																							
M0014	1.0	15.0	Vallier	$L1	B	Vallier	Vallier	N				sg	fem	13.0	dep	13.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	L	lone	mhm1	L	strong	mhm1	U	strong	mh	U	mh	0	S			2.58785	2.942256	224.4060000000001	107.49999999999991	95.92030360435407	93.9666001864972
M0014	1.0	16.0	 			 	 																																																							
M0014	1.0	17.0	pour	$L1	B	pour	pour	Pre						5.0	ad	5.0	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	B	included	mml3	B	weak	mhm3	B	weak	mhm3	U	mm	0	0			2.942256	3.042256	60.00000000000006	116.10149999999996	94.41258671598575	94.81793635231767
M0014	1.0	18.0	 			 	 																																																							
M0014	1.0	19.0	aller	$L1	B	aller	aller	V	infinitive					17.0	dep	17.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mml3	I	weak	mhm3	I	weak	mhm3	U	mm	0	0			3.042256	3.132256	60.00000000000006	89.99999999999997	94.076704208926	94.35806322308656
M0014	1.0	20.0	 			 	 																																																							
M0014	1.0	21.0	à	$L1	B	à	à	Pre						19.0	obl	19.0	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mml3	I	weak	mhm3	I	weak	mhm3	U	mm	0	0			3.132256	3.242256	109.99999999999989	137.50000000000006	93.64528609328474	94.3055248859214
M0014	1.0	22.0	 			 	 																																																							
M0014	1.0	23.0	la	$L1	B	la	le	D				sg	fem	25.0	dep	25.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mml3	I	weak	mhm3	I	weak	mhm3	U	mm	0	0			3.242256	3.362256	120.00000000000011	158.18050000000005	93.7449285803699	94.33929057916946
M0014	1.0	24.0	 			 	 																																																							
M0014	1.0	25.0	place	$L1	B	place	place	N				sg	fem	21.0	dep	21.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mml3	L	weak	mhm3	L	weak	mhm3	U	mh	W	W			3.362256	3.672256	310.00000000000006	137.83975000000004	94.98788003840389	93.67137026087238
M0014	1.0	26.0	 			 	 																																																							
M0014	1.0	27.0	Notre	$L1	B	Notre-Dame	Notre-Dame	N				sg	fem	25.0	dep	25.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mml3	B	strong	hml3	U	weak	hl	U	ml	0	S			3.672256	3.993615	282.7869999999999	160.67950000000008	90.43393291103754	93.64763318491742
M0014	1.0	28.0	-	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mml3	I	strong	hml3	B	strong	lml2	B	lml2	0	S			3.993615	4.276402	282.7869999999999	160.67950000000008	90.43393291103754	93.64763318491742
M0014	1.0	29.0	Dame	$L1	I																					O	L	L	O	O	O	O	O	O	O	O	O	O	O	L	hL	L	included	mml3	L	strong	hml3	L	strong	lml2	L	lml2	0	S		0.0932579999999996	3.993615	4.276402	282.7869999999999	160.67950000000008	90.43393291103754	93.64763318491742
M0014	1.0	30.0	 			 	 																																																							
M0014	1.0	1.0	alors	$L1	B	alors	alors	Adv						0.0	root	0.0	root									O	B	O	O	O	O	O	O	O	O	O	O	O	U	B	mHl2	U	motherless	ml	U	weak	ml	U	weak	ml	U	ll	_	W		0.0600000000000005	4.36966	4.61966	169.99999999999994	80.00000000000007	89.64605460990182	91.56158040657098
M0014	1.0	2.0	 			 	 																																																							
M0014	1.0	3.0	j	$L1	B	j'	je	Cl			1.0	sg		5.0	sub	5.0	sub									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	mHl2	B	lone	mHl2	B	strong	mHl2	B	weak	mm	B	mm	_	_	_		4.67966	4.76966				
M0014	1.0	4.0	'	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHl2	I	lone	mHl2	I	strong	mHl2	L	weak	mm	L	mm	_	_	_		4.67966	4.76966				
M0014	1.0	5.0	emprunte	$L1	B	emprunte	emprunter	V	indicative	present	1.0	sg		0.0	root	0.0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHl2	I	lone	mHl2	I	strong	mHl2	B	strong	mHl2	B	ml	W	0			4.76966	5.18966	210.0	156.6666666666666	93.66523031408798	92.24773577656984
M0014	1.0	6.0	 			 	 																																																							
M0014	1.0	7.0	la	$L1	B	la	le	D				sg	fem	9.0	dep	9.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHl2	I	lone	mHl2	I	strong	mHl2	I	strong	mHl2	L	ml	0	0			5.18966	5.27966	169.99999999999994	175.00000000000006	91.89616999773898	92.0302362480406
M0014	1.0	8.0	 			 	 																																																							
M0014	1.0	9.0	rue	$L1	B	rue	rue	N				sg	fem	5.0	obj	5.0	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHl2	I	lone	mHl2	I	strong	mHl2	I	strong	mHl2	U	ll	0	0			5.27966	5.35966	80.00000000000007	220.0	90.5666506981387	91.00949920287704
M0014	1.0	10.0	 			 	 																																																							
M0014	1.0	11.0	de	$L1	B	de	de	Pre						9.0	dep	9.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHl2	I	lone	mHl2	I	strong	mHl2	I	strong	mHl2	U	ll	0	0			5.35966	5.41966	80.00000000000007	220.0	90.5666506981387	91.00949920287704
M0014	1.0	12.0	 			 	 																																																							
M0014	1.0	13.0	Strasbourg	$L1	B	Strasbourg	Strasbourg	N				sg	fem	11.0	dep	11.0	dep									O	L	L	O	O	O	O	O	O	O	O	O	O	O	L	mHl2	L	lone	mHl2	L	strong	mHl2	L	strong	mHl2	U	lH	0	S		0.565218000000001	5.41966	6.269201	409.541	250.0	92.34675543650422	89.23829824984061
M0014	nan		 			 	 																																																							
M0014	2	1.0	je	$L1	B	je	je	Cl			1.0	sg		3.0	sub	3.0	sub									O	B	B	O	O	O	O	O	O	O	O	O	O	O	B	mHl3	B	included	mHl3	B	weak	mm	B	weak	mm	U	mm	_	0			6.834419	6.944419	110.00000000000033	169.99999999999994	93.98380898105034	93.21113145699503
M0014	2	2.0	 			 	 																																																							
M0014	2	3.0	passe	$L1	B	passe	passer	V	indicative	present	1.0	sg		0.0	root	0.0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHl3	I	included	mHl3	L	weak	mm	L	weak	mm	U	mm	W	W			6.944419	7.144419	200.00000000000017	116.66666666666684	93.677057766943	92.9761992576582
M0014	2	4.0	 			 	 																																																							
M0014	2	5.0	par	$L1	B	par	par	Pre						3.0	obl	3.0	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHl3	I	included	mHl3	B	weak	ml	B	weak	ml	U	mm	0	0			7.144419	7.284419	139.9999999999997	185.00000000000028	92.74520514704707	92.78054500250646
M0014	2	6.0	 			 	 																																																							
M0014	2	7.0	la	$L1	B	la	le	D				sg	fem	9.0	dep	9.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHl3	I	included	mHl3	I	weak	ml	I	weak	ml	U	mm	0	0			7.284419	7.384419	100.00000000000054	197.49999999999977	92.19958364487724	92.04499857439028
M0014	2	8.0	 			 	 																																																							
M0014	2	9.0	place	$L1	B	place	place	N				sg	fem	5.0	dep	5.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHl3	I	included	mHl3	L	weak	ml	L	weak	ml	U	llm1	W	W			7.384419	7.714419	330.00000000000006	142.49999999999986	91.2617296171553	91.39179858766906
M0014	2	10.0	 			 	 																																																							
M0014	2	11.0	Vaucanson	$L1	B	Vaucanson	Vaucanson	N				sg	fem	9.0	dep	9.0	dep									O	L	L	O	O	O	O	O	O	O	O	O	O	O	L	mHl3	L	included	mHl3	U	strong	mHl2	U	strong	lH	U	lH	0	S		0.669041	7.714419	8.474725	430.3059999999999	164.9999999999996	93.7397655033488	90.311202779376
M0014	nan		 			 	 																																																							
M0014	3	1.0	je	$L1	B	je	je	Cl			1.0	sg		3.0	sub	3.0	sub									O	B	B	O	O	O	O	O	O	O	O	O	O	O	B	lH	U	tail	mml1	U	tail	mml1	U	tail	mml1	U	mml1	_	0	H	0.422250999999999	9.143766	9.523766	380.0000000000008		91.81426530740636	
M0014	3	2.0	 			 	 																																																							
M0014	3	3.0	prends	$L1	B	prends	prendre	V	indicative	present	1.0	sg		0.0	root	0.0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lH	U	lone-dis-strong	mm	U	dis-strong	mm	U	dis-strong	mm	U	mm	_	S	H		9.946017	11.236017	1290.000000000001	139.9999999999997	93.65675226688585	91.99771345662408
M0014	3	4.0	 			 	 																																																							
M0014	3	5.0	direction	$L1	B	direction	direction	N				sg	fem	3.0	obl	3.0	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lH	B	filled-dis	mH	B	filled-dis	mH	B	weak	ml	U	mm	0	0			11.236017	11.716017	200.00000000000108	152.49999999999986	91.71503542355887	91.55284814847286
M0014	3	6.0	 			 	 																																																							
M0014	3	7.0	Maison	$L1	B	Maison	maison	N				sg	fem	5.0	dep	5.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lH	I	filled-dis	mH	I	filled-dis	mH	L	weak	ml	U	ml	0	W			11.716017	12.046017	210.00000000000085	182.4999999999997	90.80640866222556	90.71605525107404
M0014	3	8.0	 			 	 																																																							
M0014	3	9.0	du	$L1	B	de+le	de+le	Pre+D				sg	masc	7.0	dep	7.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lH	I	filled-dis	mH	I	filled-dis	mH	B	filled-dis	lH	U	ll	0	0			12.046017	12.166017	119.99999999999922	303.1837500000001	90.00976647642119	91.1339026070951
M0014	3	10.0	 			 	 																																																							
M0014	3	11.0	tourisme	$L1	B	tourisme	tourisme	N				sg	masc	9.0	dep	9.0	dep									O	L	L	O	O	O	O	O	O	O	O	O	O	O	L	lH	L	filled-dis	mH	L	filled-dis	mH	L	filled-dis	lH	U	mH	0	S		1.156714	12.166017	13.048752	592.7350000000012	204.9999999999992	92.58978266183875	89.86981428115976
M0014	nan		 			 	 																																																							
M0014	4	1.0	euh	$L1	B	euh	euh	I						0.0	root	0.0	root									O	B	O	O	B	O	O	O	O	O	O	O	U	O	B	llm2	U	filled-pause	ml	U	filled-pause	ml	U	filled-pause	ml	U	ml	_	0	H	0.223858999999999	14.205466	14.575466	370.000000000001		91.00816320513346	
M0014	4	2.0	 			 	 																																																							
M0014	4	3.0	à	$L1	B	à	à	Pre						15.0	ad	15.0	ad									O	I	O	O	I	O	O	O	O	O	O	O	O	O	I	llm2	B	motherless	ml	B	weak	ml	B	weak	mm	U	mm	_	0			14.799325	14.899325	99.99999999999964	100.00000000000054	93.45474209597288	94.0061747157026
M0014	4	4.0	 			 	 																																																							
M0014	4	5.0	la	$L1	B	la	le	D				sg	fem	7.0	dep	7.0	dep									O	I	O	O	I	O	O	O	O	O	O	O	O	O	I	llm2	I	motherless	ml	I	weak	ml	I	weak	mm	U	mm	0	0			14.899325	14.999325	100.00000000000142	126.66666666666634	93.85521900064911	93.78937876321902
M0014	4	6.0	 			 	 																																																							
M0014	4	7.0	Maison	$L1	B	Maison	maison	N				sg	fem	3.0	dep	3.0	dep									O	I	O	O	I	O	O	O	O	O	O	O	O	O	I	llm2	I	motherless	ml	I	weak	ml	L	weak	mm	U	mm	0	W			14.999325	15.279325	179.99999999999972	132.50000000000028	93.7562637629281	93.57147550682556
M0014	4	8.0	 			 	 																																																							
M0014	4	9.0	du	$L1	B	de+le	de+le	Pre+D				sg	masc	7.0	dep	7.0	dep									O	I	O	O	I	O	O	O	O	O	O	O	O	O	I	llm2	I	motherless	ml	I	weak	ml	U	strong	mm	U	mm	0	0			15.279325	15.389325	109.99999999999945	214.99999999999983	93.36890206179127	93.40465532973288
M0014	4	10.0	 			 	 																																																							
M0014	4	11.0	tourisme	$L1	B	tourisme	tourisme	N				sg	masc	9.0	dep	9.0	dep									O	I	O	O	L	O	O	O	O	O	O	O	O	O	I	llm2	L	motherless	ml	L	weak	ml	U	weak	ml	U	ml	0	W			15.389325	16.254471	285.1459999999992	300.0000000000001	90.96834728726886	92.03725717889527
M0014	4	12.0	 			 	 																																																							
M0014	4	13.0	je	$L1	B	je	je	Cl			1.0	sg		15.0	sub	15.0	sub									B	I	B	O	O	O	O	O	O	O	O	O	O	O	I	llm2	U	motherless-dis-weak	lm	U	dis-weak	lm	U	dis-weak	lm	U	lm	W	W	H	0.18	16.254471	16.574471	320.0000000000003	322.5729999999993	90.40654441143856	91.8844619392052
M0014	4	14.0	 			 	 																																																							
M0014	4	15.0	contourne	$L1	B	contourne	contourner	V	indicative	present	1.0	sg		0.0	root	0.0	root									L	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llm2	B	included	mhl2	B	weak	ml	B	weak	ml	U	mm	_	0	H		16.754471	18.843121	222.20899999999943	300.1910000000005	92.55960620384846	93.07736850872146
M0014	4	16.0	 			 	 																																																							
M0014	4	17.0	enfin	$L1	B	enfin	enfin	Adv						0.0	root	0.0	root									B	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llm2	I	included	mhl2	L	weak	ml	L	weak	ml	U	mlm1	0	W			18.925903	19.165903	179.99999999999972	135.69549999999975	91.83228464543176	92.08639852954974
M0014	4	18.0	 			 	 																																																							
M0014	4	19.0	je	$L1	B	je	je	Cl			1.0	sg		21.0	sub	21.0	sub									I	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llm2	I	included	mhl2	B	strong	lhl1	B	strong	lhl1	U	lml2	0	0			19.165903	19.345903	179.99999999999972	147.49999999999997	90.00553203091881	92.84689419909442
M0014	4	20.0	 			 	 																																																							
M0014	4	21.0	prends	$L1	B	prends	prendre	V	indicative	present	1.0	sg		15.0	para_reform					15.0	para_reform	0.0	root_inherited			L	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llm2	L	included	mhl2	L	strong	lhl1	L	strong	lhl1	U	mh	S	S			19.345903	19.565903	219.9999999999989	145.00000000000043	93.28952292375295	92.32333846035245
M0014	4	22.0	 			 	 																																																							
M0014	4	23.0	la	$L1	B	la	le	D				sg	fem	25.0	dep	25.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llm2	B	included	mHl3	B	weak	hm	B	strong	hmm3	U	hm	0	0			19.565903	19.695903	130.00000000000256	137.4999999999993	93.85390667182976	92.49870633946362
M0014	4	24.0	 			 	 																																																							
M0014	4	25.0	rue	$L1	B	rue	rue	N				sg	fem	21.0	obj	21.0	obj					15.0	obj_inherited			O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llm2	I	included	mHl3	I	weak	hm	I	strong	hmm3	U	mm	0	0			19.695903	19.785903	89.99999999999986	125.0	93.60163049322944	93.2201820918387
M0014	4	26.0	 			 	 																																																							
M0014	4	27.0	de	$L1	B	de	de	Pre						25.0	dep	25.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llm2	I	included	mHl3	I	weak	hm	I	strong	hmm3	U	mm	0	0			19.785903	19.845903	59.99999999999872	102.50000000000092	93.09813990995332	93.11342533917366
M0014	4	28.0	 			 	 																																																							
M0014	4	29.0	la	$L1	B	la	le	D				sg	fem	31.0	dep	31.0	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llm2	I	included	mHl3	I	weak	hm	L	strong	hmm3	U	mm	0	0			19.845903	19.935903	89.99999999999986	99.99999999999964	92.63915886181874	92.77982579810228
M0014	4	30.0	 			 	 																																																							
