Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
M0009	nan		 			 	 																																																							
M0009	1	1	alors	$L1	B	alors	alors	Adv						0.0	root	0.0	root									O	B	O	U	O	O	O	O	O	O	O	O	O	O	B	lh	B	included	mh	B	weak	lh	B	weak	lh	U	lm	0	0			1.137884	1.497884	240.0	176.96633333333332	93.0669231313314	94.977134473067
M0009	1	2	 			 	 																																																							
M0009	1	3	là	$L1	B	là	là	Adv						13.0	ad	13.0	ad									O	I	O	O	U	O	O	O	O	O	O	O	O	O	I	lh	I	included	mh	L	weak	lh	L	weak	lh	U	mh	W	W			1.497884	1.68751	189.6260000000001	188.3025	95.35016068480024	95.01341595494678
M0009	1	4	 			 	 																																																							
M0009	1	5	tu	$L1	B	tu	tu	Cl			2	sg		7.0	sub	7.0	sub									O	I	O	B	O	O	O	O	O	O	O	O	B	O	I	lh	I	included	mh	B	strong	hhm1	B	strong	hhm1	U	hm	0	0			1.68751	1.908783	221.27299999999985	207.89075000000005	97.05713329496376	95.6612441023244
M0009	1	6	 			 	 																																																							
M0009	1	7	vois	$L1	B	vois	voir	V	indicative	present	2	sg		0.0	root	0.0	root									O	I	O	I	O	O	O	O	O	O	O	O	L	O	I	lh	L	included	mh	L	strong	hhm1	L	strong	hhm1	U	mh	S	S			1.908783	2.08072	171.937	182.72475000000009	97.40549795405497	96.31194837654309
M0009	1	8	 			 	 																																																							
M0009	1	9	donc	$L1	B	donc	donc	Adv						0.0	root	0.0	root									O	I	O	L	O	O	O	O	O	O	O	O	O	O	I	lh	B	lone	hh	B	strong	hh	B	weak	hm	U	hm	0	0			2.08072	2.31072	230.0	158.3025	96.82239463911102	96.53191904960777
M0009	 			 	 																																																									
M0009	2	11	tu	$L1	B	tu	tu	Cl			2	sg		13.0	sub	13.0	sub									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	lh	I	lone	hh	I	strong	hh	I	weak	hm	U	_	0	0			2.31072	2.40072	90.0000000000003	181.3065	96.01810488729733	96.43420079461868
M0009	2	12	 			 	 																																																							
