Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
M0019	nan		 			 	 																																																							
M0019	1	1	ensuite	$L1	B	ensuite	ensuite	Adv						5.0	ad	5.0	ad									O	B	O	O	U	O	O	O	O	O	O	O	O	O	B	hHm2	B	included	hHm1	B	weak	hm	B	weak	hm	U	_	0	0			0.0	0.275	170.00000000000003	161.66666666666666	90.66876581615406	90.15815782015328
M0019	1	2	 			 	 																																																							
M0019	1	3	on	$L1	B	on	on	Cl			3	sg	masc	5.0	sub	5.0	sub									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	hHm2	I	included	hHm1	I	weak	hm	I	weak	hm	U	mm	0	0			0.275	0.366058	91.05799999999998	160.9855	89.62640437236158	90.1609203804652
M0019	1	4	 			 	 																																																							
M0019	1	5	change	$L1	B	change	changer	V	indicative	present	3	sg		0.0	root	0.0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hHm2	I	included	hHm1	L	weak	hm	L	weak	hm	U	mm	W	W			0.366058	0.655	288.942	142.7645	88.96441661325193	89.81065891232683
M0019	1	6	 			 	 																																																							
M0019	1	7	de	$L1	B	de	de	Pre						5.0	obl	5.0	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hHm2	I	included	hHm1	B	strong	mH	B	strong	mH	U	mm	0	0			0.655	0.735	79.99999999999996	260.44675	89.12684661760844	90.48129963767543
M0019	1	8	 			 	 																																																							
M0019	1	9	séquence	$L1	B	séquence	séquence	N				sg	fem	7.0	dep	7.0	dep									O	L	L	O	O	O	O	O	O	O	O	O	O	O	I	hHm2	L	included	hHm1	L	strong	mH	L	strong	mH	U	hH	0	S		0.135902	0.735	1.396787	431.787	148.63399999999996	93.51375872190496	89.6484228912958
